1.592486001039700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622853469848600128e+01 3.337069600800000174e-02 6.126105784999999644e-03 5.382944345469999892e-01
1.592486001084700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622855377197299731e+01 3.335324302300000238e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486001124700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622849273681600124e+01 3.335324302300000238e-02 6.126105784999999644e-03 5.383118987080000029e-01
1.592486001164700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622849655151399872e+01 3.335324302300000238e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486001209700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622847366332999997e+01 3.335324302300000238e-02 6.143558769999999877e-03 5.383118987080000029e-01
1.592486001249700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622842407226600159e+01 3.337069600800000174e-02 6.143558769999999877e-03 5.383118987080000029e-01
1.592486001294700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622847747802700269e+01 3.338814899300000111e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486001334700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622839355468799738e+01 3.338814899300000111e-02 6.143558769999999877e-03 5.382944345469999892e-01
1.592486001374700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622844696044899848e+01 3.338814899300000111e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486001419700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622833251953100131e+01 3.338814899300000111e-02 6.126105784999999644e-03 5.382944345469999892e-01
1.592486001459700000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.622836303710899841e+01 3.338814899300000111e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486001504700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622993087768600162e+01 3.338814899300000111e-02 6.161012220999999983e-03 5.383118987080000029e-01
1.592486001544700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622993850707999997e+01 3.338814899300000111e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486001584700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622994995117200290e+01 3.337069600800000174e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486001629700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622993087768600162e+01 3.337069600800000174e-02 6.143558769999999877e-03 5.382944345469999892e-01
1.592486001669700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622997283935499979e+01 3.337069600800000174e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486001714700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622993469238299724e+01 3.338814899300000111e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486001754700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622992324829100141e+01 3.338814899300000111e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486001794700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622993469238299724e+01 3.338814899300000111e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486001839700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622991943359399869e+01 3.338814899300000111e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486001879700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622990036010700265e+01 3.340560197800000047e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486001924700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622988510131799700e+01 3.340560197800000047e-02 6.161012220999999983e-03 5.383118987080000029e-01
1.592486001964700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623009872436499990e+01 3.342305496299999984e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486002004700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623015975952100121e+01 3.342305496299999984e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486002049700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623011779785200304e+01 3.342305496299999984e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486002089700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623016738891600141e+01 3.340560197800000047e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486002134700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623014450073200265e+01 3.338814899300000111e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486002174700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623018264770499997e+01 3.337069600800000174e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486002214700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623015594482399848e+01 3.335324302300000238e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486002259700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623020935058600145e+01 3.333579003800000301e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486002299700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623019409179700290e+01 3.333579003800000301e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486002344700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623023605346700293e+01 3.333579003800000301e-02 6.213372108000000428e-03 5.382944345469999892e-01
1.592486002384700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623118591308600145e+01 3.333579003800000301e-02 6.143558769999999877e-03 5.382944345469999892e-01
1.592486002424700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623122406005899876e+01 3.333579003800000301e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486002469700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623121261596700293e+01 3.335324302300000238e-02 6.143558769999999877e-03 5.383118987080000029e-01
1.592486002509700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623125457763700297e+01 3.335324302300000238e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486002554700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623127746581999986e+01 3.333579003800000301e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486002594700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623125457763700297e+01 3.333579003800000301e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486002634700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623126220703100131e+01 3.335324302300000238e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486002679700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623120498657200272e+01 3.337069600800000174e-02 6.143558769999999877e-03 5.382944345469999892e-01
1.592486002719700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623125839233399859e+01 3.337069600800000174e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486002764700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623122787475600148e+01 3.338814899300000111e-02 6.143558769999999877e-03 5.382944345469999892e-01
1.592486002804700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623132705688500010e+01 3.337069600800000174e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486002849700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623128128051799735e+01 3.335324302300000238e-02 6.161012220999999983e-03 5.383118987080000029e-01
1.592486002889700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623131561279299717e+01 3.333579003800000301e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486002929700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623130035400399862e+01 3.331833705299999671e-02 6.213372108000000428e-03 5.383118987080000029e-01
1.592486002974700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623126983642600152e+01 3.330088034300000138e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486003014700000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623127365112299714e+01 3.328342735800000202e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486003059750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623128128051799735e+01 3.328342735800000202e-02 6.143558769999999877e-03 5.382944345469999892e-01
1.592486003099750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623131179809600155e+01 3.330088034300000138e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486003139750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623136520385700265e+01 3.330088034300000138e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486003184750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623128890991200279e+01 3.335324302300000238e-02 6.161012220999999983e-03 5.383118987080000029e-01
1.592486003224750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623135757446299721e+01 3.337069600800000174e-02 6.213372108000000428e-03 5.383118987080000029e-01
1.592486003269750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623127746581999986e+01 3.342305496299999984e-02 6.161012220999999983e-03 5.383118987080000029e-01
1.592486003309750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623215484619100124e+01 3.345796093299999857e-02 6.230825558000000104e-03 5.383118987080000029e-01
1.592486003349750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623214340210000017e+01 3.345796093299999857e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486003394750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623212432861299703e+01 3.344050794799999921e-02 6.143558769999999877e-03 5.382944345469999892e-01
1.592486003434750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623215866088899872e+01 3.338814899300000111e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486003479750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623209381103499993e+01 3.333579003800000301e-02 6.126105784999999644e-03 5.382944345469999892e-01
1.592486003519750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623217010497999979e+01 3.328342735800000202e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486003559750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623219680786100128e+01 3.326597437300000265e-02 6.213372108000000428e-03 5.383118987080000029e-01
1.592486003604750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623226547241200279e+01 3.324852138800000328e-02 6.248278543000000337e-03 5.383118987080000029e-01
1.592486003644750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623229598998999990e+01 3.323106840299999698e-02 6.265731993999999576e-03 5.382944345469999892e-01
1.592486003689750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623220443725600148e+01 3.324852138800000328e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486003729750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623217391967799728e+01 3.330088034300000138e-02 6.213372108000000428e-03 5.382944345469999892e-01
1.592486003769750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623207855224600138e+01 3.337069600800000174e-02 6.126105784999999644e-03 5.383118987080000029e-01
1.592486003814750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623207473754899866e+01 3.344050794799999921e-02 6.143558769999999877e-03 5.383118987080000029e-01
1.592486003854750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623213577270499997e+01 3.345796093299999857e-02 6.161012220999999983e-03 5.383118987080000029e-01
1.592486003899750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623213958740200269e+01 3.342305496299999984e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486003939750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623221588134799731e+01 3.337069600800000174e-02 6.248278543000000337e-03 5.383118987080000029e-01
1.592486003979750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623215866088899872e+01 3.335324302300000238e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486004024750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623220062255899876e+01 3.333579003800000301e-02 6.248278543000000337e-03 5.382944345469999892e-01
1.592486004064750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623218917846700293e+01 3.333579003800000301e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486004109750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623213577270499997e+01 3.330088034300000138e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486004149750000e+15 4.938462316989900103e+01 1.076305350289000096e+00 5.623216247558600145e+01 3.328342735800000202e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486004189750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623294067382799710e+01 3.330088034300000138e-02 6.108652334999999968e-03 5.382944345469999892e-01
1.592486004234750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623305511474600138e+01 3.333579003800000301e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486004274750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623298263549799714e+01 3.338814899300000111e-02 6.143558769999999877e-03 5.383118987080000029e-01
1.592486004319750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623307037353499993e+01 3.340560197800000047e-02 6.230825558000000104e-03 5.383118987080000029e-01
1.592486004359750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623305130004899866e+01 3.340560197800000047e-02 6.213372108000000428e-03 5.383118987080000029e-01
1.592486004399750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623302459716799717e+01 3.338814899300000111e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486004444750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623308944702100121e+01 3.337069600800000174e-02 6.230825558000000104e-03 5.382944345469999892e-01
1.592486004484750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623306274414100159e+01 3.337069600800000174e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486004529750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623311233520499997e+01 3.335324302300000238e-02 6.230825558000000104e-03 5.382944345469999892e-01
1.592486004569750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623306655883799721e+01 3.331833705299999671e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486004609750000e+15 4.938462325371799722e+01 1.076305350289000096e+00 5.623300933837899862e+01 3.330088034300000138e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486004654750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623378372192399866e+01 3.330088034300000138e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486004694750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623378753662100138e+01 3.331833705299999671e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486004739750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623389053344700272e+01 3.335324302300000238e-02 6.248278543000000337e-03 5.382944345469999892e-01
1.592486004779750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623389053344700272e+01 3.337069600800000174e-02 6.195918657000000322e-03 5.383118987080000029e-01
1.592486004824750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623391342163100148e+01 3.337069600800000174e-02 6.213372108000000428e-03 5.382944345469999892e-01
1.592486004864750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623393630981399838e+01 3.337069600800000174e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486004904750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623390197753899855e+01 3.337069600800000174e-02 6.161012220999999983e-03 5.383118987080000029e-01
1.592486004949750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623394775390600131e+01 3.337069600800000174e-02 6.195918657000000322e-03 5.383118987080000029e-01
1.592486004989750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623394775390600131e+01 3.337069600800000174e-02 6.178465672000000089e-03 5.383118987080000029e-01
1.592486005034750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623403930664100159e+01 3.335324302300000238e-02 6.213372108000000428e-03 5.383118987080000029e-01
1.592486005074750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623405838012700286e+01 3.331833705299999671e-02 6.213372108000000428e-03 5.382944345469999892e-01
1.592486005114750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623411178588899872e+01 3.330088034300000138e-02 6.213372108000000428e-03 5.382944345469999892e-01
1.592486005159750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623414993286100128e+01 3.328342735800000202e-02 6.248278543000000337e-03 5.382944345469999892e-01
1.592486005199750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623412322997999979e+01 3.330088034300000138e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486005244750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623411941528299707e+01 3.331833705299999671e-02 6.230825558000000104e-03 5.382944345469999892e-01
1.592486005284750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623410797119100124e+01 3.333579003800000301e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486005324750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623410034179700290e+01 3.335324302300000238e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486005369750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623420333862299714e+01 3.337069600800000174e-02 6.213372108000000428e-03 5.382944345469999892e-01
1.592486005409750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623415374755899876e+01 3.340560197800000047e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486005454750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623428344726600159e+01 3.342305496299999984e-02 6.230825558000000104e-03 5.382944345469999892e-01
1.592486005494750000e+15 4.938462325371799722e+01 1.076305434108000059e+00 5.623423767089799696e+01 3.342305496299999984e-02 6.195918657000000322e-03 5.383118987080000029e-01
1.592486005534750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623297500610399879e+01 3.340560197800000047e-02 6.213372108000000428e-03 5.383118987080000029e-01
1.592486005579750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623297500610399879e+01 3.337069600800000174e-02 6.213372108000000428e-03 5.383118987080000029e-01
1.592486005619750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623292541503899855e+01 3.335324302300000238e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486005664750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623300552368200300e+01 3.333579003800000301e-02 6.213372108000000428e-03 5.382944345469999892e-01
1.592486005704750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623294830322299731e+01 3.331833705299999671e-02 6.161012220999999983e-03 5.382944345469999892e-01
1.592486005744750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623298263549799714e+01 3.331833705299999671e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486005789750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623295974731399838e+01 3.330088034300000138e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486005829750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623297882080100152e+01 3.333579003800000301e-02 6.178465672000000089e-03 5.382944345469999892e-01
1.592486005874750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623299407959000007e+01 3.335324302300000238e-02 6.195918657000000322e-03 5.382944345469999892e-01
1.592486005914750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623297500610399879e+01 3.335324302300000238e-02 6.161012220999999983e-03 5.383118987080000029e-01
1.592486005954750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623299026489299735e+01 3.333579003800000301e-02 6.230825558000000104e-03 5.383118987080000029e-01
1.592486005999750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623304367065399845e+01 3.335324302300000238e-02 6.230825558000000104e-03 5.382944345469999892e-01
1.592486006039750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623316955566399855e+01 3.335324302300000238e-02 6.318091881000000021e-03 5.382944345469999892e-01
1.592486006084750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623334503173799703e+01 3.333579003800000301e-02 6.370451767000000036e-03 5.382944345469999892e-01
1.592486006124750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623339080810499979e+01 3.330088034300000138e-02 6.440265104000000157e-03 5.383118987080000029e-01
1.592486006164750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623339843750000000e+01 3.326597437300000265e-02 6.440265104000000157e-03 5.383293628690000165e-01
1.592486006209750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623323059081999986e+01 3.328342735800000202e-02 6.405358203000000375e-03 5.383468270300000302e-01
1.592486006249750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623315048217799728e+01 3.330088034300000138e-02 6.405358203000000375e-03 5.383642315859999972e-01
1.592486006294750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623300933837899862e+01 3.335324302300000238e-02 6.335545330999999697e-03 5.383468270300000302e-01
1.592486006334750000e+15 4.938462316989900103e+01 1.076305517927000022e+00 5.623298263549799714e+01 3.337069600800000174e-02 6.352998315999999930e-03 5.383293628690000165e-01
1.592486006379750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.623299789428700279e+01 3.338814899300000111e-02 6.335545330999999697e-03 5.382944345469999892e-01
1.592486006419750000e+15 4.938462308607999773e+01 1.076305434108000059e+00 5.623305511474600138e+01 3.338814899300000111e-02 6.387905218000000142e-03 5.382595658300000085e-01
1.592486006459750000e+15 4.938462308607999773e+01 1.076305434108000059e+00 5.623400878906200262e+01 3.338814899300000111e-02 6.475171539999999629e-03 5.382421016689999949e-01
1.592486006504750000e+15 4.938462308607999773e+01 1.076305350289000096e+00 5.623396301269499986e+01 3.331833705299999671e-02 6.440265104000000157e-03 5.382595658300000085e-01
1.592486006544750000e+15 4.938462308607999773e+01 1.076305350289000096e+00 5.623376846313500010e+01 3.326597437300000265e-02 6.405358203000000375e-03 5.382769703869999534e-01
1.592486006589750000e+15 4.938462300226100155e+01 1.076305350289000096e+00 5.623359298706100162e+01 3.326597437300000265e-02 6.352998315999999930e-03 5.382944345469999892e-01
1.592486006629750000e+15 4.938462300226100155e+01 1.076305350289000096e+00 5.623333358764600121e+01 3.326597437300000265e-02 6.213372108000000428e-03 5.383118987080000029e-01
1.592486006669750000e+15 4.938462300226100155e+01 1.076305350289000096e+00 5.623337554931600124e+01 3.324852138800000328e-02 6.335545330999999697e-03 5.382944345469999892e-01
1.592486006714750000e+15 4.938462300226100155e+01 1.076305266469999911e+00 5.623310089111299703e+01 3.330088034300000138e-02 6.126105784999999644e-03 5.382769703869999534e-01
1.592486006754750000e+15 4.938462300226100155e+01 1.076305266469999911e+00 5.623294448852499983e+01 3.331833705299999671e-02 6.126105784999999644e-03 5.382421016689999949e-01
1.592486006799750000e+15 4.938462291844199825e+01 1.076305266469999911e+00 5.623244094848600128e+01 3.333579003800000301e-02 5.829399451999999794e-03 5.382421016689999949e-01
1.592486006839750000e+15 4.938462291844199825e+01 1.076305266469999911e+00 5.623164367675799724e+01 3.335324302300000238e-02 5.393067375000000323e-03 5.382421016689999949e-01
1.592486006879750000e+15 4.938462291844199825e+01 1.076305266469999911e+00 5.623083877563500010e+01 3.337069600800000174e-02 5.061454604999999704e-03 5.382595658300000085e-01
1.592486006924750000e+15 4.938462291844199825e+01 1.076305266469999911e+00 5.622944259643600162e+01 3.340560197800000047e-02 4.345869645000000059e-03 5.382944345469999892e-01
1.592486006964750000e+15 4.938462291844199825e+01 1.076305266469999911e+00 5.622807693481399838e+01 3.338814899300000111e-02 3.595378250000000071e-03 5.383468270300000302e-01
1.592486007009750000e+15 4.938462300226100155e+01 1.076305266469999911e+00 5.622631835937500000e+01 3.331833705299999671e-02 2.635447076000000093e-03 5.383991599080000245e-01
1.592486007049750000e+15 4.938462300226100155e+01 1.076305350289000096e+00 5.622454071044899848e+01 3.326597437300000265e-02 1.553343027000000107e-03 5.384689569470000325e-01
1.592486007089750000e+15 4.938462308607999773e+01 1.076305350289000096e+00 5.622292709350600148e+01 3.321361541699999892e-02 5.235987479999999489e-04 5.385213494299999626e-01
1.592486007134750000e+15 4.938462316989900103e+01 1.076305434108000059e+00 5.622153091430700300e+01 3.316125646200000082e-02 -5.235987479999999489e-04 5.386086106299999843e-01
1.592486007174750000e+15 4.938462325371799722e+01 1.076305517927000022e+00 5.622063446044899848e+01 3.314380347700000146e-02 -1.239183708000000028e-03 5.386958718300000060e-01
1.592486007219750000e+15 4.938462333753700051e+01 1.076305601745999985e+00 5.622015380859399869e+01 3.310889750700000272e-02 -1.902408898000000062e-03 5.388703942300000493e-01
1.592486007259750000e+15 4.938462342135599670e+01 1.076305685564999948e+00 5.621991729736299703e+01 3.307398781200000110e-02 -2.338741207000000124e-03 5.391147732729999476e-01
1.592486007299750000e+15 4.938462358899400328e+01 1.076305853203000096e+00 5.622003555297899879e+01 3.303908184200000236e-02 -2.635447076000000093e-03 5.394638180730000343e-01
1.592486007344750000e+15 4.938462375663200277e+01 1.076305937022000059e+00 5.622496032714799696e+01 3.296926990199999796e-02 -2.862340071999999822e-03 5.400223135949999698e-01
1.592486007384750000e+15 4.938462392427000225e+01 1.076306020841000022e+00 5.622539520263700297e+01 3.289945796100000180e-02 -2.967059611999999912e-03 5.406680703159999490e-01
1.592486007429750000e+15 4.938462409190800173e+01 1.076306188478999948e+00 5.622592544555700300e+01 3.277728334100000335e-02 -3.036872949000000033e-03 5.415931344030000538e-01
1.592486007469750000e+15 4.938462425954600121e+01 1.076306356117000096e+00 5.622631072997999979e+01 3.263765573499999989e-02 -3.141592722000000060e-03 5.425879359249999867e-01
