3.606342971348054707e+05 5.472463831475277431e+06
3.606460263119351002e+05 5.472455839148314670e+06
3.606578722215431044e+05 5.472447677024218254e+06
3.606698706765335519e+05 5.472439325653241016e+06
3.606818905276925070e+05 5.472430862530523911e+06
3.606939229813785059e+05 5.472422417654477060e+06
3.607059410207839683e+05 5.472413880477260798e+06
3.607179372652993770e+05 5.472405436578641646e+06
3.607296553767120349e+05 5.472396999782823026e+06
3.607410903279061895e+05 5.472388848303887062e+06
3.607635974999072496e+05 5.472372554646763019e+06
3.607747682048091665e+05 5.472364002100395970e+06
3.607860148085796973e+05 5.472355577423001640e+06
3.607973577313222340e+05 5.472347131782314740e+06
3.608087379142609425e+05 5.472338722297910601e+06
3.608201283426133450e+05 5.472330238421593793e+06
3.608316234183383640e+05 5.472321585058037192e+06
3.608432850282499567e+05 5.472312816252660938e+06
3.608547341528286925e+05 5.472304256804817356e+06
3.608659335644983221e+05 5.472295870580693707e+06
3.608766949262238340e+05 5.472287866295097396e+06
3.608868372857036302e+05 5.472280267081908882e+06
3.608965109510116745e+05 5.472273273049788550e+06
3.609056876344262273e+05 5.472267200080601498e+06
3.609141444493288291e+05 5.472261849902399816e+06
3.609218147992440499e+05 5.472256983193931170e+06
3.609275330775485490e+05 5.472251498667921871e+06
3.609309656662133057e+05 5.472245126704033464e+06
3.609316270298268646e+05 5.472238287491389550e+06
3.609292838749213843e+05 5.472231802677487023e+06
3.609240754911232507e+05 5.472226391755452380e+06
3.609168367373290239e+05 5.472221570047397166e+06
3.609091127695795149e+05 5.472216705056518316e+06
3.609004805984427221e+05 5.472211344051090069e+06
3.608907429371490725e+05 5.472205343734025024e+06
3.608800812001081067e+05 5.472198699501589872e+06
3.608693426312421216e+05 5.472191890388490632e+06
3.608583522524160799e+05 5.472184698371436447e+06
3.608468081607279601e+05 5.472177149663434364e+06
3.608348028723415337e+05 5.472169075063778087e+06
3.608226442551710643e+05 5.472160207201337442e+06
3.608109882527065347e+05 5.472150640637931414e+06
3.607999033449805574e+05 5.472140688795594499e+06
3.607894245566225145e+05 5.472130777181793004e+06
3.607794532474619919e+05 5.472120834144415334e+06
3.607699968042569235e+05 5.472110674101083539e+06
3.607609416627866449e+05 5.472100114545091055e+06
3.607522055142651079e+05 5.472089250263576396e+06
3.607438692552091088e+05 5.472077930884175934e+06
3.607356301945663290e+05 5.472066627583304420e+06
3.607274961870588595e+05 5.472055173308016732e+06
3.607193579054232687e+05 5.472043552299483679e+06
3.607111544019499561e+05 5.472031747568846680e+06
3.607029913916742662e+05 5.472020108671859838e+06
3.606948954225835623e+05 5.472008727628989145e+06
3.606868217260316014e+05 5.471997271873379126e+06
3.606786367827379145e+05 5.471985726262830198e+06
3.606705909824924311e+05 5.471974418132448569e+06
3.606625493930899538e+05 5.471963276758302003e+06
3.606538953163698316e+05 5.471952799852767959e+06
3.606444019324463443e+05 5.471943586445469409e+06
3.606341576827560784e+05 5.471935782603568397e+06
3.606237604319966631e+05 5.471929577045600861e+06
3.606138121280833147e+05 5.471924843215424567e+06
3.606045215362587478e+05 5.471921223551710136e+06
3.605869872567984858e+05 5.471919927242842503e+06
3.605788866772397887e+05 5.471921690775196068e+06
3.605707708369363681e+05 5.471922379433907568e+06
3.605627038116694894e+05 5.471921657881369814e+06
3.605544588265954517e+05 5.471921552666477859e+06
3.605462574202442775e+05 5.471923633981849067e+06
3.605380790138706798e+05 5.471927568645903841e+06
3.605295794079204788e+05 5.471932197454654612e+06
3.605209453512717737e+05 5.471936774084199220e+06
3.605116536152667832e+05 5.471941664108548313e+06
3.605016475022663362e+05 5.471947017289364710e+06
3.604908217579304473e+05 5.471952502606227063e+06
3.604796644465352874e+05 5.471958274481849745e+06
3.604685081022265949e+05 5.471964083435082808e+06
3.604571843353834702e+05 5.471969970835485496e+06
3.604459578266724711e+05 5.471975874320995994e+06
3.604352355651817052e+05 5.471981616664863192e+06
3.604253230525840190e+05 5.471986837831543759e+06
3.604167245060715359e+05 5.471991376649651676e+06
3.604093078162802849e+05 5.471995273558917455e+06
3.604027333670540247e+05 5.471998500133732334e+06
3.603965141401906731e+05 5.471999993511040695e+06
3.603910393525427207e+05 5.471999354441984557e+06
3.603867194779227138e+05 5.471997017400402576e+06
3.603840187581641949e+05 5.471994101440748200e+06
3.603827107800110243e+05 5.471992169630047865e+06
3.603823197661897866e+05 5.471991549265378155e+06
3.603823328062134096e+05 5.471991586011386476e+06
3.603823328062134096e+05 5.471991586011386476e+06
3.603823207109628711e+05 5.471991586319778115e+06
3.603823328062134096e+05 5.471991586011386476e+06
3.603823328062134096e+05 5.471991586011386476e+06
3.603823328062134096e+05 5.471991586011386476e+06
3.603823328062134096e+05 5.471991586011386476e+06
