3.603837420252145967e+05 5.471988460830968805e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837444256331073e+05 5.471988464310762472e+06
3.603837455746826017e+05 5.471988464281465858e+06
3.603837455746826017e+05 5.471988464281465858e+06
3.603837455746826017e+05 5.471988464281465858e+06
3.603837455746826017e+05 5.471988464281465858e+06
3.603837473043032805e+05 5.471988464237365872e+06
3.603837473043032805e+05 5.471988464237365872e+06
3.603837478848763276e+05 5.471988464222563431e+06
3.603837478848763276e+05 5.471988464222563431e+06
3.603837484654475702e+05 5.471988464207760990e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837467358269496e+05 5.471988464251860976e+06
3.603837468260517344e+05 5.471988467790556140e+06
3.603837468260517344e+05 5.471988467790556140e+06
3.603837468260517344e+05 5.471988467790556140e+06
3.603837468260517344e+05 5.471988467790556140e+06
3.603837468260517344e+05 5.471988467790556140e+06
3.603837490339258220e+05 5.471988464193266816e+06
3.603837490339258220e+05 5.471988464193266816e+06
3.603837490339258220e+05 5.471988464193266816e+06
3.603837496144970646e+05 5.471988464178463444e+06
3.603837501950700535e+05 5.471988464163661003e+06
3.603837490339258220e+05 5.471988464193266816e+06
3.603837490339258220e+05 5.471988464193266816e+06
3.603837490339258220e+05 5.471988464193266816e+06
3.603837490339258220e+05 5.471988464193266816e+06
3.603837485556724132e+05 5.471988467746456154e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837485556724132e+05 5.471988467746456154e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837485556724132e+05 5.471988467746456154e+06
3.603837485556724132e+05 5.471988467746456154e+06
3.603837485556724132e+05 5.471988467746456154e+06
3.603837485556724132e+05 5.471988467746456154e+06
3.603837485556724132e+05 5.471988467746456154e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837491241506068e+05 5.471988467731961980e+06
3.603837450964291929e+05 5.471988467834655195e+06
3.603837450964291929e+05 5.471988467834655195e+06
3.603837445158579503e+05 5.471988467849458568e+06
3.603837445158579503e+05 5.471988467849458568e+06
3.603837445158579503e+05 5.471988467849458568e+06
3.603837445158579503e+05 5.471988467849458568e+06
3.603837445158579503e+05 5.471988467849458568e+06
3.603837445158579503e+05 5.471988467849458568e+06
3.603837445158579503e+05 5.471988467849458568e+06
3.603837456649073865e+05 5.471988467820161022e+06
3.603837456649073865e+05 5.471988467820161022e+06
3.603837456649073865e+05 5.471988467820161022e+06
3.603837456649073865e+05 5.471988467820161022e+06
